iteration,validation_average_precision,validation_auc,validation_binary_logloss
1,0.31305791978779285,0.8389931563564913,0.14022630146068762
2,0.3589184312956382,0.8524587778720172,0.13841513300781433
3,0.37996573277647094,0.8592389321874389,0.13874391104042694
4,0.3909745276766543,0.8627029237863972,0.1404371962851052
5,0.39637780552760793,0.8680107171894993,0.14238588872760277
6,0.39489507402932883,0.8689200282427664,0.14520530503912635
7,0.3977620058281443,0.8701000671620012,0.14822884075470294
8,0.4004000441224682,0.8724836606551829,0.15150330166854897
9,0.40790374022737463,0.8740680543124233,0.15458211647326484
10,0.4102856076617181,0.8758372182201798,0.15792550331069377
11,0.41328434579689,0.8777556540776557,0.1615506530023403
12,0.4139409861604466,0.8787344360396059,0.16518843831356092
13,0.41534301047909317,0.8796365010123107,0.16843125626930333
14,0.41898684602304614,0.880346868627518,0.1723450001897674
15,0.4201805517557134,0.8810029012069107,0.17599176111610462
16,0.4219763449399784,0.8814798743158007,0.17920551644601795
17,0.4252553312391045,0.8823458088051297,0.1827293579653561
18,0.42577882515735094,0.8833796886493497,0.1858026694021595
19,0.4266862593000376,0.8843535342069074,0.1888520443864642
20,0.4273628467129642,0.8847406067257201,0.19222319689268347
21,0.42885034301908864,0.8853785462012749,0.19555696807670134
22,0.42975565051161335,0.8862113977499941,0.1982781509904849
23,0.43227434397318526,0.886741887323943,0.2013094777366114
24,0.4340715548114335,0.8872884427901168,0.20446236834650133
25,0.43402956003456866,0.887854761167609,0.20725649017355519
26,0.4348075292398378,0.8882271609017034,0.20987521484764607
27,0.4355127154157197,0.888649408904677,0.21275897391132
28,0.43764364487270513,0.8892336666637998,0.21546378505455713
29,0.43831248150214114,0.8897844879212352,0.21821242978764005
30,0.43850691688828514,0.8900239717485022,0.22098061431889007
31,0.43863245520225685,0.8899999276737013,0.22371113502464746
32,0.43897665880591896,0.8905403822897597,0.2260643186763041
33,0.43985717202768965,0.8911146019887242,0.22868931787451224
34,0.43974503198961995,0.8914430371714364,0.23119603978028605
35,0.43985983833190345,0.8917058790881528,0.2338223905189605
36,0.4408807254458757,0.8921553128635458,0.23636186340226617
37,0.44187569065061116,0.892583765479125,0.23862789700744375
38,0.44303938328808495,0.892678867644403,0.24076639442646935
39,0.44536041755304007,0.8929704363986702,0.24321315998568674
40,0.446236219209321,0.8931043937734543,0.2454499094232903
41,0.44705357309296856,0.8934089020945488,0.24762171132160624
42,0.4470003418169215,0.8934616364978764,0.2500808166926687
43,0.4473416709510783,0.8935509337282888,0.2522784421113094
44,0.44798250571819154,0.8938584453970149,0.25429480931736337
45,0.4481228172651606,0.8941293212206075,0.2560641118365745
46,0.4482630238863655,0.8941872130040011,0.2579985363259692
47,0.4484061267745914,0.8944610864106425,0.2597817614211099
48,0.44913719908042,0.8948104796948374,0.2616449599198607
49,0.4497715580733905,0.8951429577716102,0.26325589076739175
50,0.4514051666688992,0.8953345840325868,0.264796608517453
51,0.4512700805763173,0.8956689990091758,0.2663223613254935
52,0.45064704308137127,0.8958227269813888,0.26820128522636183
53,0.45134698276552754,0.896170081524805,0.26982050503061644
54,0.4508517056198503,0.8961757077576042,0.2715169869324597
55,0.4514269517446089,0.8964418854462263,0.27273555706481584
56,0.4515119110935163,0.8967701380838169,0.27397153719156553
